Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
4936,1,1,55,617,10,0.0078125,-0.0078125,1.00927734375,0.0,0.1220703125,-0.06103515625,2.83084737484716,-7.751843711843776,-6.903189255189773,1687593824.597824
4937,1,1,55,627,10,0.0009765625,-0.00537109375,0.9755859375,-0.06103515625,0.0,0.0,14.825963369963155,-1.7542857142857997,-8.402578754579281,1687593824.5988438
4938,1,1,55,637,10,-0.0009765625,-0.01171875,0.9873046875,0.244140625,0.0,-0.06103515625,-1.6673211233213436,5.742661782661685,6.591316239315745,1687593824.599819
4939,1,1,55,647,10,0.0078125,-0.0048828125,0.99755859375,0.0,0.0,-0.06103515625,4.330236874236661,4.243272283272233,8.090705738705196,1687593824.6178174
4940,1,1,55,657,10,0.00732421875,-0.013671875,0.97119140625,0.0,0.0,-0.06103515625,-1.6673211233213436,5.742661782661685,6.591316239315745,1687593824.6548326
4941,1,1,55,667,10,0.00390625,-0.01708984375,0.98388671875,0.0,-0.18310546875,0.0,-4.666100122100339,5.742661782661685,3.5925372405367284,1687593824.655841
4942,1,1,55,677,10,0.00732421875,-0.0087890625,0.97802734375,-0.06103515625,-0.06103515625,0.0,-10.663658119658336,14.738998778998734,-5.403799755800264,1687593824.656841
4943,1,1,55,687,10,0.00146484375,-0.00390625,1.00146484375,-0.06103515625,-0.06103515625,0.0,2.83084737484716,13.239609279609226,-6.903189255189773,1687593824.6608407
4944,1,1,55,697,10,0.00830078125,-0.009765625,0.994140625,0.0,0.06103515625,-0.18310546875,4.330236874236661,1.2444932844932168,-2.405020757021248,1687593824.6768408
4945,1,1,55,707,10,0.0029296875,-0.013671875,0.9931640625,0.1220703125,0.1220703125,0.0,8.828405372405157,2.743882783882725,-3.904410256410756,1687593824.6778426
4946,1,1,55,717,10,0.00146484375,-0.01416015625,1.01123046875,0.06103515625,0.244140625,0.0,-6.16548962148984,-6.252454212454268,11.089484737484213,1687593824.6798394
4947,1,1,55,727,10,-0.0068359375,-0.00390625,1.02099609375,-0.06103515625,0.48828125,-0.1220703125,-0.16793162393184247,-1.7542857142857997,-5.403799755800264,1687593824.690221
4948,1,1,55,737,10,0.001953125,-0.0048828125,1.00830078125,0.0,0.244140625,0.0,-4.666100122100339,-0.25489621489629144,12.588874236873721,1687593824.7042212
4949,1,1,55,747,10,0.01611328125,-0.0068359375,1.013671875,0.1220703125,0.3662109375,-0.18310546875,4.330236874236661,1.2444932844932168,8.090705738705196,1687593824.7182198
4950,1,1,55,757,10,0.0048828125,-0.01318359375,1.0009765625,0.0,0.30517578125,0.06103515625,-16.661216117216334,-1.7542857142857997,-5.403799755800264,1687593824.7352204
4951,1,1,55,767,10,-0.00244140625,-0.00537109375,0.98046875,0.0,0.18310546875,0.0,8.828405372405157,-10.750622710622793,-20.397694749695233,1687593824.7372196
4952,1,1,55,777,10,0.001953125,-0.0107421875,0.97998046875,0.0,0.0,-0.06103515625,2.83084737484716,-15.24879120879126,-11.401357753358297,1687593824.7422204
4953,1,1,55,787,10,0.00537109375,-0.01171875,0.98046875,-0.06103515625,-0.244140625,-0.18310546875,2.83084737484716,-0.25489621489629144,6.591316239315745,1687593824.7542696
4954,1,1,55,797,10,0.00634765625,-0.01171875,0.984375,-0.06103515625,0.0,0.06103515625,2.83084737484716,-0.25489621489629144,-0.9056312576317396,1687593824.7552197
4955,1,1,55,807,10,0.00341796875,-0.013671875,0.99365234375,0.0,0.06103515625,0.0,2.83084737484716,-4.753064713064759,6.591316239315745,1687593824.7672212
4956,1,1,55,817,10,0.00390625,-0.01171875,0.9775390625,0.06103515625,-0.1220703125,-0.18310546875,-3.1667106227108377,4.243272283272233,-2.405020757021248,1687593824.7862215
4957,1,1,55,827,10,-0.00146484375,-0.01806640625,0.98046875,-0.18310546875,-0.244140625,0.18310546875,10.327794871794651,-1.7542857142857997,-8.402578754579281,1687593824.7952225
4958,1,1,55,837,10,-0.0029296875,0.00146484375,0.98681640625,-0.1220703125,-0.06103515625,-0.1220703125,4.330236874236661,-6.252454212454268,-2.405020757021248,1687593824.8002553
4959,1,1,55,847,10,0.00537109375,-0.0146484375,0.998046875,0.0,0.06103515625,0.0,-0.16793162393184247,1.2444932844932168,0.5937582417577119,1687593824.8152206
4960,1,1,55,857,10,0.00830078125,-0.01416015625,1.01904296875,0.0,0.244140625,0.0,-6.16548962148984,14.738998778998734,5.091926739926237,1687593824.8212512
4961,1,1,55,867,10,-0.00048828125,-0.00732421875,1.0048828125,0.244140625,0.30517578125,-0.06103515625,-9.164268620268835,-7.751843711843776,3.5925372405367284,1687593824.8412464
4962,1,1,55,877,10,0.00048828125,-0.0068359375,1.00146484375,0.3662109375,0.18310546875,-0.18310546875,-13.662437118437339,4.243272283272233,-2.405020757021248,1687593824.84222
4963,1,1,55,887,10,0.01123046875,-0.00439453125,1.0068359375,0.0,0.3662109375,-0.06103515625,-9.164268620268835,5.742661782661685,-3.904410256410756,1687593824.8512504
4964,1,1,55,897,10,0.0048828125,-0.0078125,1.0078125,0.0,0.3662109375,-0.1220703125,-0.16793162393184247,-1.7542857142857997,5.091926739926237,1687593824.8642418
4965,1,1,55,907,10,0.0087890625,-0.0107421875,1.0107421875,0.0,0.30517578125,0.1220703125,-9.164268620268835,-0.25489621489629144,-0.9056312576317396,1687593824.8732214
4966,1,1,55,917,10,-0.00244140625,-0.0068359375,0.998046875,0.0,0.30517578125,0.0,-9.164268620268835,5.742661782661685,-11.401357753358297,1687593824.9012244
4967,1,1,55,927,10,0.00830078125,0.0,1.00927734375,0.0,0.18310546875,-0.06103515625,2.83084737484716,2.743882783882725,-6.903189255189773,1687593824.9032502
4968,1,1,55,937,10,0.01025390625,-0.00927734375,0.9951171875,0.0,0.18310546875,0.0,-13.662437118437339,1.2444932844932168,0.5937582417577119,1687593824.90522
4969,1,1,55,947,10,0.00146484375,-0.01025390625,1.0029296875,0.0,0.0,-0.1220703125,2.83084737484716,-0.25489621489629144,-3.904410256410756,1687593824.9232206
4970,1,1,55,957,10,0.013671875,-0.017578125,0.9892578125,-0.1220703125,-0.06103515625,0.0,-0.16793162393184247,-6.252454212454268,0.5937582417577119,1687593824.9242206
4971,1,1,55,967,10,0.00927734375,-0.013671875,0.99560546875,-0.1220703125,-0.1220703125,0.06103515625,-10.663658119658336,-9.251233211233284,-2.405020757021248,1687593824.9422197
4972,1,1,55,977,10,0.0087890625,-0.0107421875,0.9873046875,-0.244140625,-0.244140625,0.0,-1.6673211233213436,-0.25489621489629144,-0.9056312576317396,1687593824.9432216
4973,1,1,55,987,10,0.0048828125,-0.00927734375,0.97998046875,-0.1220703125,0.0,0.06103515625,8.828405372405157,5.742661782661685,3.5925372405367284,1687593824.9602203
4974,1,1,55,997,10,0.00390625,-0.00732421875,0.99462890625,0.0,0.0,-0.18310546875,-0.16793162393184247,-9.251233211233284,-8.402578754579281,1687593824.975221
4975,1,1,56,7,10,0.0048828125,-0.00927734375,0.9921875,0.0,0.1220703125,-0.06103515625,-0.16793162393184247,-9.251233211233284,-5.403799755800264,1687593824.977221
4976,1,1,56,17,10,0.0009765625,-0.001953125,1.0009765625,0.0,0.1220703125,0.0,-13.662437118437339,11.740219780219718,-15.899526251526709,1687593824.994694
4977,1,1,56,27,10,0.0009765625,-0.00439453125,0.98974609375,0.0,0.18310546875,0.0,8.828405372405157,-7.751843711843776,9.590095238094705,1687593825.0004373
4978,1,1,56,37,10,-0.0009765625,-0.01318359375,1.01025390625,0.0,0.1220703125,0.06103515625,-12.163047619047838,-4.753064713064759,-0.9056312576317396,1687593825.0147047
4979,1,1,56,47,10,0.00634765625,-0.01318359375,1.00634765625,-0.06103515625,0.30517578125,-0.18310546875,2.83084737484716,-0.25489621489629144,-3.904410256410756,1687593825.0167046
4980,1,1,56,57,10,0.009765625,-0.0146484375,1.0234375,0.06103515625,0.48828125,0.06103515625,2.83084737484716,5.742661782661685,-0.9056312576317396,1687593825.0213718
4981,1,1,56,67,10,0.0068359375,-0.00830078125,1.01171875,0.1220703125,0.18310546875,0.06103515625,-16.661216117216334,1.2444932844932168,0.5937582417577119,1687593825.0513783
4982,1,1,56,77,10,0.00390625,-0.00146484375,1.0078125,0.0,0.1220703125,-0.244140625,8.828405372405157,-15.24879120879126,9.590095238094705,1687593825.052379
4983,1,1,56,87,10,0.00634765625,-0.001953125,1.00830078125,0.18310546875,0.244140625,-0.244140625,2.83084737484716,-7.751843711843776,3.5925372405367284,1687593825.0662248
4984,1,1,56,97,10,-0.00048828125,-0.01318359375,1.00830078125,0.06103515625,0.244140625,-0.1220703125,-12.163047619047838,-0.25489621489629144,3.5925372405367284,1687593825.0750074
4985,1,1,56,107,10,0.0126953125,-0.00537109375,1.00048828125,-0.06103515625,0.0,-0.06103515625,7.329015873015656,8.741440781440701,0.5937582417577119,1687593825.0760098
4986,1,1,56,117,10,0.0,-0.015625,0.9931640625,0.0,0.0,0.0,-4.666100122100339,5.742661782661685,-11.401357753358297,1687593825.0810394
4987,1,1,56,127,10,0.0078125,-0.00927734375,0.9873046875,-0.06103515625,-0.244140625,-0.18310546875,-13.662437118437339,4.243272283272233,0.5937582417577119,1687593825.0950441
4988,1,1,56,137,10,0.00830078125,-0.0078125,0.98486328125,-0.1220703125,-0.1220703125,0.0,-0.16793162393184247,1.2444932844932168,-8.402578754579281,1687593825.102009
4989,1,1,56,147,10,0.0107421875,0.0,0.982421875,0.0,0.0,0.0,7.329015873015656,11.740219780219718,0.5937582417577119,1687593825.130007
4990,1,1,56,157,10,0.0078125,-0.0185546875,0.98828125,0.0,0.0,0.0,8.828405372405157,-7.751843711843776,3.5925372405367284,1687593825.1320076
4991,1,1,56,167,10,0.0009765625,-0.0126953125,0.99951171875,-0.18310546875,0.244140625,-0.1220703125,-1.6673211233213436,2.743882783882725,-6.903189255189773,1687593825.1330085
4992,1,1,56,177,10,0.00732421875,0.001953125,1.00341796875,-0.06103515625,0.06103515625,0.0,2.83084737484716,-15.24879120879126,3.5925372405367284,1687593825.1460085
4993,1,1,56,187,10,-0.00244140625,-0.00537109375,0.99658203125,0.06103515625,0.1220703125,-0.06103515625,5.829626373626155,10.24083028083021,-3.904410256410756,1687593825.158009
4994,1,1,56,197,10,0.00341796875,-0.0126953125,1.001953125,0.0,0.3662109375,-0.1220703125,-3.1667106227108377,4.243272283272233,-12.900747252747806,1687593825.1590383
4995,1,1,56,207,10,0.0009765625,-0.005859375,1.00634765625,0.06103515625,0.48828125,0.06103515625,-4.666100122100339,-4.753064713064759,-0.9056312576317396,1687593825.177008
4996,1,1,56,217,10,0.00341796875,0.001953125,1.01123046875,0.0,0.1220703125,-0.06103515625,-10.663658119658336,8.741440781440701,0.5937582417577119,1687593825.1820378
4997,1,1,56,227,10,0.0087890625,-0.01123046875,0.998046875,-0.06103515625,0.18310546875,0.06103515625,2.83084737484716,-10.750622710622793,-11.401357753358297,1687593825.21201
4998,1,1,56,237,10,0.00830078125,-0.01611328125,1.0126953125,0.06103515625,0.30517578125,-0.06103515625,-0.16793162393184247,1.2444932844932168,0.5937582417577119,1687593825.213009
4999,1,1,56,247,10,0.0048828125,-0.01416015625,0.99462890625,0.06103515625,0.18310546875,-0.1220703125,4.330236874236661,4.243272283272233,0.5937582417577119,1687593825.2210093
5000,1,1,56,257,10,-0.00146484375,-0.0068359375,1.00341796875,0.0,0.1220703125,0.0,-0.16793162393184247,-1.7542857142857997,-2.405020757021248,1687593825.2350092
5001,1,1,56,267,10,0.00439453125,-0.00927734375,0.99609375,-0.06103515625,0.0,0.0,5.829626373626155,13.239609279609226,6.591316239315745,1687593825.2360082
5002,1,1,56,277,10,0.005859375,-0.0146484375,0.98974609375,-0.18310546875,-0.244140625,0.30517578125,-3.1667106227108377,8.741440781440701,0.5937582417577119,1687593825.2490094
5003,1,1,56,287,10,0.01513671875,-0.00439453125,0.98046875,0.06103515625,-0.06103515625,0.0,-13.662437118437339,-1.7542857142857997,-5.403799755800264,1687593825.258008
5004,1,1,56,297,10,0.00634765625,-0.00537109375,0.9775390625,-0.1220703125,-0.1220703125,-0.06103515625,-1.6673211233213436,5.742661782661685,-3.904410256410756,1687593825.271009
5005,1,1,56,307,10,0.001953125,-0.01171875,1.00927734375,-0.1220703125,-0.06103515625,0.06103515625,4.330236874236661,-1.7542857142857997,-15.899526251526709,1687593825.272008
5006,1,1,56,317,10,0.00439453125,-0.01416015625,0.99609375,0.0,-0.18310546875,0.06103515625,-16.661216117216334,-1.7542857142857997,-2.405020757021248,1687593825.29401
5007,1,1,56,327,10,0.0078125,-0.00927734375,0.99365234375,0.0,-0.06103515625,0.0,5.829626373626155,5.742661782661685,-3.904410256410756,1687593825.3340075
5008,1,1,56,337,10,0.0029296875,-0.01220703125,0.994140625,-0.1220703125,0.0,-0.06103515625,5.829626373626155,2.743882783882725,3.5925372405367284,1687593825.3360083
5009,1,1,56,347,10,0.00537109375,-0.00927734375,0.9970703125,0.1220703125,0.0,0.06103515625,-0.16793162393184247,4.243272283272233,11.089484737484213,1687593825.3370469
5010,1,1,56,357,10,0.00146484375,0.001953125,0.9931640625,0.06103515625,0.18310546875,0.0,-0.16793162393184247,-6.252454212454268,0.5937582417577119,1687593825.338011
5011,1,1,56,367,10,0.00146484375,-0.00927734375,1.0087890625,0.1220703125,0.244140625,0.0,8.828405372405157,-15.24879120879126,-0.9056312576317396,1687593825.339182
5012,1,1,56,377,10,0.00537109375,-0.0087890625,0.998046875,0.18310546875,0.42724609375,0.0,-10.663658119658336,4.243272283272233,18.586432234431697,1687593825.3461895
5013,1,1,56,387,10,0.01220703125,-0.0107421875,1.01025390625,0.0,0.3662109375,0.0,-6.16548962148984,-13.749401709401809,-2.405020757021248,1687593825.376189
5014,1,1,56,397,10,-0.00048828125,-0.0107421875,1.01708984375,0.0,0.244140625,0.0,-10.663658119658336,-6.252454212454268,-8.402578754579281,1687593825.377191
5015,1,1,56,407,10,0.00732421875,-0.01025390625,0.9951171875,0.18310546875,0.42724609375,0.0,-13.662437118437339,8.741440781440701,-5.403799755800264,1687593825.3791885
5016,1,1,56,417,10,-0.00048828125,-0.00390625,1.001953125,-0.1220703125,0.06103515625,0.0,4.330236874236661,1.2444932844932168,18.586432234431697,1687593825.380189
5017,1,1,56,427,10,0.0029296875,-0.00439453125,0.99462890625,0.0,0.06103515625,-0.06103515625,-4.666100122100339,-0.25489621489629144,3.5925372405367284,1687593825.40219
5018,1,1,56,437,10,0.01171875,-0.005859375,0.994140625,0.06103515625,0.1220703125,-0.06103515625,2.83084737484716,-0.25489621489629144,3.5925372405367284,1687593825.4031887
5019,1,1,56,447,10,0.005859375,-0.00244140625,0.974609375,-0.06103515625,0.0,0.0,-12.163047619047838,-7.751843711843776,-0.9056312576317396,1687593825.41519
5020,1,1,56,457,10,0.01025390625,-0.01318359375,0.97998046875,0.1220703125,-0.06103515625,-0.1220703125,-6.16548962148984,-1.7542857142857997,-8.402578754579281,1687593825.4291894
5021,1,1,56,467,10,-0.0009765625,-0.0078125,0.97998046875,-0.244140625,-0.1220703125,0.0,4.330236874236661,-6.252454212454268,-2.405020757021248,1687593825.4381897
5022,1,1,56,477,10,0.02099609375,-0.01123046875,0.99951171875,-0.06103515625,-0.06103515625,-0.06103515625,-1.6673211233213436,-10.750622710622793,6.591316239315745,1687593825.43919
5023,1,1,56,487,10,0.0107421875,-0.00537109375,1.0087890625,0.06103515625,0.0,0.0,-6.16548962148984,-1.7542857142857997,-8.402578754579281,1687593825.4662046
5024,1,1,56,497,10,-0.00048828125,-0.0029296875,0.99169921875,0.06103515625,0.18310546875,0.0,-6.16548962148984,4.243272283272233,-2.405020757021248,1687593825.4692178
5025,1,1,56,507,10,0.00146484375,-0.005859375,0.998046875,0.06103515625,0.30517578125,0.06103515625,5.829626373626155,2.743882783882725,12.588874236873721,1687593825.4871888
5026,1,1,56,517,10,0.0009765625,-0.00732421875,1.01171875,-0.06103515625,0.244140625,0.0,-3.1667106227108377,4.243272283272233,-2.405020757021248,1687593825.494189
5027,1,1,56,527,10,0.0068359375,-0.0068359375,0.998046875,0.0,0.30517578125,0.0,-0.16793162393184247,-1.7542857142857997,-5.403799755800264,1687593825.4951897
5028,1,1,56,537,10,0.0087890625,-0.01318359375,1.00927734375,0.06103515625,0.244140625,0.0,-1.6673211233213436,2.743882783882725,3.5925372405367284,1687593825.5072117
5029,1,1,56,547,10,-0.00048828125,-0.0029296875,1.01953125,0.1220703125,0.48828125,0.06103515625,-0.16793162393184247,-6.252454212454268,-2.405020757021248,1687593825.513219
5030,1,1,56,557,10,0.00732421875,-0.0146484375,0.98974609375,0.1220703125,0.54931640625,-0.1220703125,7.329015873015656,4.243272283272233,-8.402578754579281,1687593825.5421915
5031,1,1,56,567,10,-0.00244140625,-0.005859375,1.01123046875,0.1220703125,0.1220703125,-0.06103515625,-3.1667106227108377,1.2444932844932168,8.090705738705196,1687593825.5452135
5032,1,1,56,577,10,0.00634765625,0.0009765625,1.00634765625,0.06103515625,0.06103515625,0.0,4.330236874236661,-1.7542857142857997,-2.405020757021248,1687593825.5461905
5033,1,1,56,587,10,0.00439453125,-0.015625,0.9892578125,-0.06103515625,0.18310546875,0.0,-3.1667106227108377,-9.251233211233284,0.5937582417577119,1687593825.5538712
5034,1,1,56,597,10,0.0048828125,-0.0126953125,0.99072265625,-0.06103515625,0.18310546875,0.0,-6.16548962148984,1.2444932844932168,8.090705738705196,1687593825.567871
5035,1,1,56,607,10,0.0126953125,-0.01416015625,0.9853515625,0.0,-0.06103515625,0.0,-3.1667106227108377,-6.252454212454268,-5.403799755800264,1687593825.575869
5036,1,1,56,617,10,0.0009765625,-0.01025390625,0.97314453125,-0.1220703125,-0.1220703125,0.0,2.83084737484716,-0.25489621489629144,-3.904410256410756,1687593825.582519
5037,1,1,56,627,10,0.0048828125,-0.0048828125,0.9951171875,-0.1220703125,0.0,-0.18310546875,2.83084737484716,2.743882783882725,-0.9056312576317396,1687593825.5965257
5038,1,1,56,637,10,0.0009765625,-0.01708984375,0.986328125,-0.06103515625,-0.1220703125,-0.1220703125,-1.6673211233213436,-0.25489621489629144,6.591316239315745,1687593825.602563
5039,1,1,56,647,10,0.005859375,-0.0126953125,1.00048828125,0.06103515625,0.06103515625,0.0,-3.1667106227108377,-1.7542857142857997,-2.405020757021248,1687593825.6215198
5040,1,1,56,657,10,0.00732421875,-0.009765625,1.0078125,0.0,0.1220703125,-0.06103515625,-16.661216117216334,8.741440781440701,0.5937582417577119,1687593825.623528
5041,1,1,56,667,10,0.01025390625,-0.00244140625,0.99951171875,0.1220703125,0.1220703125,0.0,-4.666100122100339,-4.753064713064759,3.5925372405367284,1687593825.6245265
5042,1,1,56,677,10,0.00830078125,-0.001953125,1.00927734375,0.1220703125,0.30517578125,0.0,2.83084737484716,-4.753064713064759,6.591316239315745,1687593825.6525283
5043,1,1,56,687,10,0.00341796875,-0.005859375,1.015625,0.06103515625,0.6103515625,-0.06103515625,2.83084737484716,2.743882783882725,17.087042735042246,1687593825.6545546
5044,1,1,56,697,10,-0.00390625,-0.00732421875,1.0068359375,0.1220703125,0.48828125,0.06103515625,-3.1667106227108377,19.237167277167202,0.5937582417577119,1687593825.656563
5045,1,1,56,707,10,0.00390625,-0.005859375,1.00439453125,0.06103515625,0.3662109375,0.1220703125,8.828405372405157,-4.753064713064759,3.5925372405367284,1687593825.6855626
5046,1,1,56,717,10,0.00634765625,-0.0107421875,0.9931640625,0.0,0.30517578125,0.0,-0.16793162393184247,4.243272283272233,11.089484737484213,1687593825.6865942
5047,1,1,56,727,10,0.00146484375,-0.001953125,0.990234375,0.18310546875,0.30517578125,0.06103515625,8.828405372405157,10.24083028083021,-0.9056312576317396,1687593825.7145631
5048,1,1,56,737,10,0.00537109375,-0.0146484375,1.01806640625,0.0,0.0,0.0,-0.16793162393184247,-9.251233211233284,0.5937582417577119,1687593825.7155743
5049,1,1,56,747,10,-0.00146484375,-0.00830078125,1.00439453125,0.0,0.30517578125,0.0,2.83084737484716,2.743882783882725,-3.904410256410756,1687593825.729577
5050,1,1,56,757,10,0.00634765625,-0.00146484375,0.9873046875,0.0,0.0,0.0,-6.16548962148984,4.243272283272233,-2.405020757021248,1687593825.730585
5051,1,1,56,767,10,0.00830078125,0.00341796875,0.99560546875,-0.1220703125,-0.06103515625,0.0,4.330236874236661,-1.7542857142857997,0.5937582417577119,1687593825.7426805
5052,1,1,56,777,10,0.00537109375,-0.00439453125,0.9892578125,-0.1220703125,0.06103515625,0.0,-3.1667106227108377,-9.251233211233284,-5.403799755800264,1687593825.744585
5053,1,1,56,787,10,0.00390625,-0.015625,0.9951171875,0.0,0.0,0.1220703125,-3.1667106227108377,26.734114774114687,5.091926739926237,1687593825.7824054
5054,1,1,56,797,10,0.0029296875,-0.00830078125,0.9873046875,0.0,-0.1220703125,-0.06103515625,2.83084737484716,-7.751843711843776,-6.903189255189773,1687593825.7834055
5055,1,1,56,807,10,0.0029296875,-0.0107421875,0.98828125,-0.18310546875,-0.18310546875,0.1220703125,-4.666100122100339,-7.751843711843776,3.5925372405367284,1687593825.7844048
5056,1,1,56,817,10,0.00341796875,-0.0068359375,0.9970703125,0.1220703125,-0.06103515625,-0.06103515625,-15.161826617826833,-4.753064713064759,-6.903189255189773,1687593825.7974057
5057,1,1,56,827,10,0.00390625,-0.01123046875,0.99560546875,0.0,0.06103515625,0.30517578125,4.330236874236661,-1.7542857142857997,11.089484737484213,1687593825.7984035
5058,1,1,56,837,10,0.01171875,-0.01708984375,1.00439453125,0.0,0.244140625,-0.06103515625,-1.6673211233213436,-0.25489621489629144,3.5925372405367284,1687593825.8204038
5059,1,1,56,847,10,-0.00146484375,-0.00341796875,1.0009765625,0.0,0.1220703125,0.0,2.83084737484716,-7.751843711843776,-11.401357753358297,1687593825.832405
5060,1,1,56,857,10,0.00341796875,0.0,1.0,0.0,0.30517578125,0.0,-9.164268620268835,-0.25489621489629144,3.5925372405367284,1687593825.8334038
5061,1,1,56,867,10,0.00634765625,-0.00927734375,1.0126953125,0.18310546875,0.244140625,0.0,8.828405372405157,-0.25489621489629144,-3.904410256410756,1687593825.8384058
5062,1,1,56,877,10,-0.00048828125,-0.0009765625,0.99609375,0.244140625,0.30517578125,0.0,-12.163047619047838,-15.24879120879126,-3.904410256410756,1687593825.8454037
5063,1,1,56,887,10,0.0107421875,-0.0146484375,1.009765625,0.0,0.3662109375,-0.06103515625,16.325352869352656,-0.25489621489629144,-0.9056312576317396,1687593825.8734038
5064,1,1,56,897,10,0.0087890625,-0.01611328125,1.0048828125,0.06103515625,0.06103515625,0.1220703125,-9.164268620268835,5.742661782661685,-14.400136752137314,1687593825.875404
5065,1,1,56,907,10,0.0,-0.0048828125,0.9931640625,-0.18310546875,0.06103515625,-0.18310546875,-10.663658119658336,1.2444932844932168,-2.405020757021248,1687593825.8904047
5066,1,1,56,917,10,0.00390625,-0.0029296875,0.99658203125,0.0,0.0,-0.18310546875,-9.164268620268835,-7.751843711843776,-6.903189255189773,1687593825.8914044
5067,1,1,56,927,10,0.00537109375,-0.01318359375,0.98828125,-0.06103515625,0.06103515625,-0.18310546875,4.330236874236661,-6.252454212454268,0.5937582417577119,1687593825.8984048
5068,1,1,56,937,10,0.0048828125,-0.00830078125,0.98681640625,0.06103515625,0.0,0.06103515625,7.329015873015656,-1.7542857142857997,-2.405020757021248,1687593825.9004047
5069,1,1,56,947,10,0.00537109375,-0.0078125,0.984375,-0.18310546875,-0.06103515625,0.0,5.829626373626155,2.743882783882725,-11.401357753358297,1687593825.9274044
5070,1,1,56,957,10,0.0029296875,-0.01171875,0.9736328125,0.0,-0.1220703125,-0.06103515625,-4.666100122100339,-7.751843711843776,-3.904410256410756,1687593825.9294045
5071,1,1,56,967,10,-0.00146484375,-0.00390625,0.99560546875,0.0,0.0,0.06103515625,-0.16793162393184247,1.2444932844932168,5.091926739926237,1687593825.9304032
5072,1,1,56,977,10,-0.00048828125,-0.01220703125,0.9951171875,-0.244140625,0.18310546875,-0.06103515625,-1.6673211233213436,-4.753064713064759,17.087042735042246,1687593825.961404
5073,1,1,56,987,10,0.0029296875,-0.00537109375,1.00439453125,-0.06103515625,0.244140625,0.1220703125,5.829626373626155,-0.25489621489629144,-3.904410256410756,1687593825.96282
5074,1,1,56,997,10,0.0,-0.01416015625,1.009765625,0.18310546875,0.1220703125,0.06103515625,-12.163047619047838,-0.25489621489629144,9.590095238094705,1687593825.9748278
5075,1,1,57,7,10,0.0,-0.00341796875,1.01025390625,0.1220703125,0.30517578125,0.0,-4.666100122100339,-10.750622710622793,-14.400136752137314,1687593825.9758594
5076,1,1,57,17,10,0.015625,-0.0078125,1.01953125,0.0,0.42724609375,0.0,-4.666100122100339,-15.24879120879126,3.5925372405367284,1687593825.9838274
5077,1,1,57,27,10,0.00927734375,-0.013671875,1.005859375,0.244140625,0.48828125,-0.18310546875,-3.1667106227108377,1.2444932844932168,8.090705738705196,1687593826.0084636
5078,1,1,57,37,10,-0.0048828125,-0.013671875,1.00244140625,0.0,0.3662109375,-0.06103515625,4.330236874236661,-6.252454212454268,5.091926739926237,1687593826.0094624
5079,1,1,57,47,10,-0.00634765625,-0.01123046875,0.98876953125,0.06103515625,0.244140625,0.1220703125,-3.1667106227108377,1.2444932844932168,-2.405020757021248,1687593826.039
5080,1,1,57,57,10,0.005859375,-0.00537109375,0.9892578125,-0.1220703125,0.1220703125,-0.18310546875,7.329015873015656,-1.7542857142857997,8.090705738705196,1687593826.0401728
5081,1,1,57,67,10,0.0068359375,-0.00537109375,1.00537109375,-0.1220703125,-0.06103515625,0.0,-0.16793162393184247,1.2444932844932168,5.091926739926237,1687593826.0411806
5082,1,1,57,77,10,0.00830078125,-0.00830078125,0.9755859375,-0.06103515625,0.0,0.06103515625,5.829626373626155,2.743882783882725,-6.903189255189773,1687593826.0471802
5083,1,1,57,87,10,0.00390625,-0.01953125,0.9873046875,0.0,-0.06103515625,0.0,7.329015873015656,4.243272283272233,5.091926739926237,1687593826.0481808
5084,1,1,57,97,10,0.0126953125,-0.0078125,0.978515625,-0.18310546875,-0.18310546875,-0.06103515625,-10.663658119658336,11.740219780219718,-2.405020757021248,1687593826.088767
5085,1,1,57,107,10,0.00146484375,-0.01171875,0.982421875,-0.244140625,-0.06103515625,0.0,-22.65877411477433,10.24083028083021,-3.904410256410756,1687593826.0897882
5086,1,1,57,117,10,0.00732421875,-0.001953125,0.97802734375,-0.1220703125,0.0,0.1220703125,-1.6673211233213436,2.743882783882725,-3.904410256410756,1687593826.096795
5087,1,1,57,127,10,0.01171875,-0.01171875,1.01171875,0.1220703125,0.0,0.0,5.829626373626155,-0.25489621489629144,3.5925372405367284,1687593826.1057963
5088,1,1,57,137,10,0.00537109375,-0.0087890625,0.9833984375,0.06103515625,-0.1220703125,-0.244140625,-1.6673211233213436,2.743882783882725,-6.903189255189773,1687593826.1207962
5089,1,1,57,147,10,0.00390625,-0.00732421875,0.98486328125,-0.18310546875,0.0,0.0,2.83084737484716,-4.753064713064759,-3.904410256410756,1687593826.1212888
5090,1,1,57,157,10,0.009765625,0.00341796875,1.01611328125,0.0,0.1220703125,0.0,-6.16548962148984,-1.7542857142857997,5.091926739926237,1687593826.129296
5091,1,1,57,167,10,-0.00634765625,-0.0048828125,1.00439453125,0.06103515625,0.1220703125,-0.18310546875,5.829626373626155,-10.750622710622793,-6.903189255189773,1687593826.1302953
5092,1,1,57,177,10,0.00439453125,-0.0048828125,0.9931640625,0.0,0.3662109375,0.0,-1.6673211233213436,-0.25489621489629144,3.5925372405367284,1687593826.1422958
